generation,fish,shark
3379,15122,1521
3380,15286,1513
3381,15440,1506
3382,15612,1500
3383,15789,1494
3384,15955,1488
3385,16151,1481
3386,16334,1475
3387,16504,1470
3388,16704,1466
3389,16878,1462
3390,17063,1457
3391,17256,1452
3392,17422,1448
3393,17594,1444
3394,17792,1440
3395,17963,1436
3396,18141,1432
3397,18314,1429
3398,18508,1425
3399,18680,1422
3400,18245,2840
3401,17256,2838
3402,16503,2836
3403,15866,2834
3404,15313,2832
3405,14808,2830
3406,14385,2829
3407,14009,2827
3408,13695,2824
3409,13408,2823
3410,13154,2822
3411,12934,2821
3412,12766,2821
3413,12604,2820
3414,12452,2819
3415,12326,2817
3416,12212,2817
3417,12115,2816
3418,12013,2815
3419,11944,2814
3420,11870,2812
3421,11798,2811
3422,11758,2810
3423,11691,2809
3424,11638,2808
3425,11594,2808
3426,11558,2806
3427,11521,2805
3428,11487,2803
3429,11456,2802
3430,11442,2801
3431,11426,2800
3432,11420,2799
3433,11403,2798
3434,11395,2797
3435,11379,2796
3436,11380,2795
3437,11381,2795
3438,11383,2793
3439,11381,2792
3440,11396,2791
3441,11397,2789
3442,11405,2788
3443,11429,2785
3444,11423,2782
3445,11423,2779
3446,11451,2777
3447,11461,2774
3448,11451,2769
3449,11469,2765
3450,11481,2695
3451,11499,2662
3452,11516,2626
3453,11535,2582
3454,11550,2534
3455,11568,2476
3456,11594,2412
3457,11630,2351
3458,11658,2297
3459,11689,2239
3460,11736,2188
3461,11772,2139
3462,11817,2098
3463,11883,2061
3464,11961,2028
3465,12035,1997
3466,12099,1970
3467,12193,1946
3468,12277,1923
3469,12358,1902
3470,12464,1885
3471,12560,1867
3472,12671,1851
3473,12787,1838
3474,12902,1825
3475,13048,1814
3476,13193,1800
3477,13309,1788
3478,13453,1778
3479,13601,1769
3480,13736,1758
3481,13887,1749
3482,14040,1741
3483,14181,1732
3484,14356,1725
3485,14533,1716
3486,14681,1709
3487,14858,1703
3488,15033,1696
3489,15174,1689
3490,15365,1684
3491,15522,1678
3492,15670,1673
3493,15856,1668
3494,16037,1663
3495,16169,1658
3496,16364,1654
3497,16544,1651
3498,16714,1647
3499,16888,1643
3500,16444,3280
3501,15228,3276
3502,14267,3273
3503,13476,3268
3504,12722,3265
3505,12079,3262
3506,11556,3259
3507,11063,3257
3508,10665,3255
3509,10338,3252
3510,10029,3250
3511,9786,3248
3512,9570,3246
3513,9373,3244
3514,9222,3242
3515,9095,3240
3516,8980,3238
3517,8872,3236
3518,8790,3234
3519,8718,3233
3520,8645,3232
3521,8589,3231
3522,8540,3228
3523,8472,3226
3524,8436,3224
3525,8395,3223
3526,8359,3221
3527,8332,3219
3528,8298,3218
3529,8270,3216
3530,8240,3215
3531,8218,3212
3532,8202,3210
3533,8199,3208
3534,8188,3207
3535,8185,3205
3536,8176,3203
3537,8176,3202
3538,8188,3200
3539,8189,3198
3540,8183,3197
3541,8181,3195
3542,8184,3193
3543,8167,3190
3544,8172,3186
3545,8183,3183
3546,8187,3180
3547,8184,3176
3548,8199,3170
3549,8211,3163
3550,8213,3072
3551,8224,3029
3552,8258,2976
3553,8275,2909
3554,8314,2830
3555,8355,2740
3556,8375,2647
3557,8421,2552
3558,8466,2455
3559,8501,2366
3560,8541,2277
3561,8582,2198
3562,8629,2126
3563,8679,2056
3564,8752,1996
3565,8813,1938
3566,8896,1884
3567,8979,1835
3568,9051,1794
3569,9156,1756
3570,9269,1722
3571,9350,1689
3572,9468,1662
3573,9591,1638
3574,9692,1616
3575,9822,1597
3576,9951,1580
3577,10070,1562
3578,10199,1545
3579,10326,1528
3580,10467,1512
3581,10614,1496
3582,10768,1483
3583,10943,1470
3584,11111,1455
3585,11279,1443
3586,11464,1430
3587,11634,1420
3588,11823,1409
3589,12010,1398
3590,12183,1389
3591,12367,1379
3592,12564,1368
3593,12749,1357
3594,12931,1348
3595,13120,1338
3596,13328,1330
3597,13526,1324
3598,13703,1316
3599,13916,1309
3600,13664,2604
3601,12924,2599
3602,12401,2594
3603,11979,2588
3604,11606,2583
3605,11308,2578
3606,11053,2574
3607,10843,2568
3608,10679,2563
3609,10558,2559
3610,10463,2556
3611,10414,2552
3612,10362,2549
3613,10329,2547
3614,10326,2544
3615,10316,2541
3616,10310,2538
3617,10343,2536
3618,10362,2533
3619,10381,2530
3620,10455,2528
3621,10492,2525
3622,10542,2523
3623,10613,2520
3624,10669,2518
3625,10743,2515
3626,10829,2513
3627,10889,2511
3628,10972,2509
3629,11072,2507
3630,11134,2504
3631,11214,2503
3632,11310,2500
3633,11385,2497
3634,11449,2494
3635,11547,2491
3636,11603,2490
3637,11665,2487
3638,11748,2484
3639,11806,2481
3640,11866,2478
3641,11937,2475
3642,11977,2472
3643,12037,2468
3644,12091,2464
3645,12129,2461
3646,12180,2457
3647,12249,2451
3648,12288,2444
3649,12345,2434
3650,12407,2312
3651,12450,2272
3652,12525,2224
3653,12591,2175
3654,12645,2123
3655,12732,2074
3656,12805,2023
3657,12873,1975
3658,12967,1933
3659,13052,1889
3660,13117,1852
3661,13214,1816
3662,13304,1780
3663,13399,1753
3664,13499,1727
3665,13592,1702
3666,13702,1680
3667,13817,1659
3668,13918,1644
3669,14039,1627
3670,14166,1611
3671,14278,1598
3672,14418,1584
3673,14552,1573
3674,14678,1562
3675,14824,1551
3676,14966,1542
3677,15096,1534
3678,15256,1526
3679,15420,1520
3680,15573,1512
3681,15716,1505
3682,15897,1498
3683,16045,1493
3684,16199,1489
3685,16371,1484
3686,16518,1478
3687,16664,1473
3688,16841,1468
3689,16993,1464
3690,17135,1460
3691,17291,1457
3692,17430,1454
3693,17577,1450
3694,17737,1447
3695,17875,1444
3696,18032,1441
3697,18187,1438
3698,18331,1435
3699,18488,1433
3700,18036,2861
3701,17025,2858
3702,16262,2855
3703,15642,2853
3704,15068,2851
3705,14559,2849
3706,14159,2847
3707,13773,2846
3708,13439,2844
3709,13162,2841
3710,12932,2839
3711,12732,2838
3712,12556,2837
3713,12404,2835
3714,12267,2834
3715,12145,2833
3716,12034,2831
3717,11930,2830
3718,11842,2829
3719,11770,2828
3720,11718,2826
3721,11668,2825
3722,11602,2823
3723,11555,2822
3724,11527,2821
3725,11481,2820
3726,11439,2819
3727,11403,2818
3728,11370,2816
3729,11351,2815
3730,11339,2814
3731,11308,2813
3732,11309,2811
3733,11301,2809
3734,11268,2808
3735,11277,2806
3736,11283,2804
3737,11267,2802
3738,11278,2800
3739,11271,2799
3740,11258,2798
3741,11252,2795
3742,11264,2794
3743,11259,2791
3744,11262,2788
3745,11284,2785
3746,11273,2781
3747,11270,2778
3748,11283,2771
3749,11291,2765
3750,11292,2684
3751,11304,2651
3752,11320,2609
3753,11338,2558
3754,11350,2505
3755,11385,2443
3756,11402,2384
3757,11427,2320
3758,11476,2258
3759,11507,2199
3760,11541,2144
3761,11597,2087
3762,11650,2038
3763,11712,1996
3764,11790,1959
3765,11858,1925
3766,11942,1894
3767,12046,1865
3768,12128,1838
3769,12217,1817
3770,12320,1798
3771,12420,1778
3772,12527,1762
3773,12647,1747
3774,12754,1733
3775,12867,1719
3776,12998,1708
3777,13121,1695
3778,13258,1683
3779,13391,1671
3780,13520,1660
3781,13655,1650
3782,13800,1641
3783,13946,1633
3784,14095,1626
3785,14244,1620
3786,14386,1614
3787,14536,1609
3788,14686,1604
3789,14828,1598
3790,14970,1593
3791,15118,1587
3792,15282,1582
3793,15430,1577
3794,15592,1572
3795,15733,1566
3796,15884,1560
3797,16031,1556
3798,16187,1552
3799,16356,1547
3800,15912,3086
3801,14823,3081
3802,13992,3077
3803,13279,3073
3804,12642,3068
3805,12086,3065
3806,11612,3061
3807,11204,3058
3808,10841,3053
3809,10542,3050
3810,10302,3046
3811,10106,3042
3812,9924,3038
3813,9775,3034
3814,9655,3029
3815,9555,3025
3816,9467,3020
3817,9402,3018
3818,9352,3014
3819,9306,3010
3820,9261,3006
3821,9222,3003
3822,9200,2999
3823,9171,2997
3824,9162,2993
3825,9167,2990
3826,9163,2987
3827,9170,2985
3828,9169,2981
3829,9175,2977
3830,9187,2975
3831,9203,2971
3832,9215,2968
3833,9225,2965
3834,9242,2962
3835,9257,2959
3836,9276,2955
3837,9293,2952
3838,9312,2949
3839,9327,2947
3840,9342,2943
3841,9360,2940
3842,9376,2938
3843,9402,2935
3844,9431,2932
3845,9449,2928
3846,9482,2923
3847,9514,2918
3848,9531,2913
3849,9550,2907
3850,9569,2769
3851,9600,2734
3852,9631,2684
3853,9676,2629
3854,9710,2556
3855,9762,2480
3856,9817,2400
3857,9865,2322
3858,9933,2243
3859,10010,2168
3860,10061,2100
3861,10135,2038
3862,10210,1980
3863,10272,1925
3864,10349,1879
3865,10453,1833
3866,10543,1790
3867,10644,1757
3868,10756,1723
3869,10871,1692
3870,10986,1665
3871,11132,1640
3872,11279,1619
3873,11418,1601
3874,11578,1585
3875,11742,1570
3876,11903,1556
3877,12085,1545
3878,12264,1535
3879,12433,1522
3880,12618,1510
3881,12818,1501
3882,13001,1491
3883,13187,1483
3884,13372,1475
3885,13571,1466
3886,13786,1456
3887,14016,1450
3888,14215,1444
3889,14445,1438
3890,14666,1431
3891,14867,1425
3892,15083,1419
3893,15314,1414
3894,15519,1410
3895,15737,1407
3896,15957,1403
3897,16156,1398
3898,16372,1395
3899,16582,1392
3900,16314,2775
3901,15517,2772
3902,14926,2768
3903,14454,2764
3904,14033,2760
3905,13659,2757
3906,13366,2754
3907,13123,2751
3908,12917,2748
3909,12745,2744
3910,12601,2742
3911,12493,2739
3912,12408,2736
3913,12321,2734
3914,12241,2732
3915,12205,2729
3916,12172,2726
3917,12139,2723
3918,12111,2720
3919,12090,2717
3920,12070,2714
3921,12058,2711
3922,12054,2708
3923,12059,2706
3924,12048,2704
3925,12047,2702
3926,12038,2699
3927,12036,2698
3928,12037,2695
3929,12056,2693
3930,12057,2690
3931,12054,2688
3932,12064,2686
3933,12061,2683
3934,12077,2680
3935,12096,2678
3936,12114,2675
3937,12133,2674
3938,12158,2671
3939,12185,2669
3940,12217,2666
3941,12244,2663
3942,12262,2658
3943,12297,2654
3944,12323,2650
3945,12347,2645
3946,12373,2640
3947,12404,2634
3948,12440,2627
3949,12460,2617
3950,12505,2497
3951,12532,2451
3952,12581,2401
3953,12643,2347
3954,12682,2287
3955,12736,2225
3956,12802,2167
3957,12862,2108
3958,12924,2055
3959,12997,2003
3960,13075,1953
3961,13150,1914
3962,13225,1875
3963,13320,1841
3964,13402,1810
3965,13503,1781
3966,13596,1755
3967,13682,1737
3968,13807,1719
3969,13911,1705
3970,14025,1691
3971,14159,1677
3972,14290,1665
3973,14416,1654
3974,14542,1645
3975,14680,1635
3976,14828,1626
3977,14988,1618
3978,15131,1610
3979,15291,1605
3980,15457,1600
3981,15615,1596
3982,15763,1592
3983,15932,1587
3984,16093,1582
3985,16244,1577
3986,16426,1572
3987,16599,1567
3988,16761,1562
3989,16934,1559
3990,17100,1555
3991,17245,1552
3992,17415,1548
3993,17592,1546
3994,17741,1543
3995,17906,1540
3996,18080,1537
3997,18221,1534
3998,18382,1531
3999,18560,1529
4000,18032,3054
4001,16902,3051
4002,16056,3048
4003,15319,3046
4004,14684,3045
4005,14105,3043
4006,13611,3041
4007,13189,3040
4008,12805,3038
4009,12467,3037
4010,12184,3035
4011,11925,3034
4012,11706,3032
4013,11512,3031
4014,11355,3030
4015,11216,3029
4016,11055,3027
4017,10938,3025
4018,10837,3023
4019,10726,3022
4020,10646,3021
4021,10582,3019
4022,10500,3019
4023,10452,3017
4024,10405,3016
4025,10329,3015
4026,10286,3013
4027,10255,3011
4028,10184,3010
4029,10140,3008
4030,10119,3007
4031,10071,3005
4032,10021,3003
4033,10000,3001
4034,9970,2999
4035,9938,2997
4036,9920,2995
4037,9893,2992
4038,9865,2989
4039,9859,2988
4040,9839,2987
4041,9812,2986
4042,9819,2984
4043,9804,2982
4044,9776,2980
4045,9765,2978
4046,9756,2974
4047,9761,2970
4048,9782,2966
4049,9759,2960
4050,9769,2884
4051,9787,2852
4052,9791,2810
4053,9815,2763
4054,9845,2702
4055,9860,2639
4056,9900,2574
4057,9944,2502
4058,9973,2429
4059,10018,2361
4060,10067,2295
4061,10124,2237
4062,10170,2185
4063,10243,2130
4064,10318,2081
4065,10394,2036
4066,10455,1997
4067,10541,1960
4068,10641,1928
4069,10734,1900
4070,10837,1874
4071,10945,1851
4072,11068,1829
4073,11169,1811
4074,11302,1793
4075,11422,1775
4076,11542,1758
4077,11678,1743
4078,11829,1731
4079,11966,1721
4080,12107,1708
4081,12272,1698
4082,12416,1689
4083,12574,1678
4084,12761,1669
4085,12927,1662
4086,13106,1654
4087,13314,1645
4088,13477,1638
4089,13653,1632
4090,13845,1625
4091,14013,1618
4092,14178,1610
4093,14374,1604
4094,14541,1598
4095,14704,1593
4096,14909,1588
4097,15082,1582
4098,15245,1577
4099,15430,1571
4100,15085,3136
4101,14092,3131
4102,13309,3127
4103,12657,3123
4104,12077,3119
4105,11554,3116
4106,11113,3112
4107,10737,3107
4108,10429,3105
4109,10172,3102
4110,9941,3099
4111,9757,3095
4112,9609,3092
4113,9466,3089
4114,9347,3085
4115,9257,3083
4116,9163,3081
4117,9098,3077
4118,9059,3075
4119,9011,3072
4120,8979,3069
4121,8972,3066
4122,8944,3064
4123,8934,3061
4124,8937,3060
4125,8938,3057
4126,8945,3054
4127,8954,3051
4128,8953,3049
4129,8969,3046
4130,8971,3045
4131,8979,3041
4132,9001,3039
4133,9000,3036
4134,9016,3033
4135,9033,3029
4136,9045,3027
4137,9068,3025
4138,9083,3022
4139,9087,3020
4140,9103,3017
4141,9112,3013
4142,9127,3008
4143,9141,3004
4144,9155,2999
4145,9170,2994
4146,9177,2987
4147,9197,2981
4148,9219,2972
4149,9224,2961
4150,9252,2806
4151,9273,2761
4152,9301,2712
4153,9344,2652
4154,9388,2575
4155,9437,2495
4156,9482,2415
4157,9537,2332
4158,9613,2251
4159,9676,2176
4160,9745,2106
4161,9836,2046
4162,9916,1985
4163,9995,1925
4164,10093,1873
4165,10190,1830
4166,10294,1789
4167,10399,1750
4168,10511,1712
4169,10621,1681
4170,10738,1650
4171,10865,1619
4172,11002,1597
4173,11120,1574
4174,11263,1555
4175,11413,1539
4176,11567,1521
4177,11714,1506
4178,11870,1493
4179,12059,1483
4180,12231,1473
4181,12406,1463
4182,12582,1453
4183,12782,1443
4184,12958,1435
4185,13138,1426
4186,13341,1417
4187,13537,1409
4188,13734,1400
4189,13949,1393
4190,14141,1384
4191,14350,1376
4192,14555,1370
4193,14756,1364
4194,14974,1358
4195,15193,1350
4196,15404,1342
4197,15611,1337
4198,15826,1332
4199,16027,1328
4200,15761,2647
4201,15024,2641
4202,14464,2638
4203,14025,2633
4204,13650,2628
4205,13322,2625
4206,13057,2621
4207,12861,2617
4208,12684,2613
4209,12546,2611
4210,12446,2608
4211,12364,2605
4212,12309,2601
4213,12248,2598
4214,12216,2595
4215,12198,2592
4216,12171,2589
4217,12180,2587
4218,12201,2584
4219,12199,2582
4220,12213,2579
4221,12233,2577
4222,12258,2575
4223,12272,2572
4224,12276,2570
4225,12298,2569
4226,12308,2567
4227,12318,2564
4228,12335,2562
4229,12356,2560
4230,12359,2557
4231,12372,2554
4232,12389,2551
4233,12409,2549
4234,12432,2545
4235,12443,2542
4236,12470,2539
4237,12500,2537
4238,12509,2534
4239,12529,2531
4240,12545,2527
4241,12565,2523
4242,12580,2520
4243,12587,2517
4244,12600,2513
4245,12622,2510
4246,12650,2505
4247,12661,2500
4248,12691,2493
4249,12712,2483
4250,12736,2361
4251,12783,2324
4252,12815,2278
4253,12849,2225
4254,12897,2174
4255,12950,2122
4256,13005,2068
4257,13075,2016
4258,13124,1969
4259,13182,1922
4260,13263,1878
4261,13357,1844
4262,13428,1808
4263,13514,1779
4264,13608,1756
4265,13686,1730
4266,13794,1709
4267,13915,1687
4268,14040,1669
4269,14154,1652
4270,14277,1637
4271,14398,1623
4272,14537,1612
4273,14651,1602
4274,14776,1591
4275,14920,1579
4276,15055,1568
4277,15183,1558
4278,15323,1550
4279,15477,1542
4280,15611,1535
4281,15769,1528
4282,15907,1522
4283,16052,1516
4284,16211,1510
4285,16363,1505
4286,16497,1499
4287,16663,1494
4288,16822,1487
4289,16959,1482
4290,17118,1477
4291,17274,1473
4292,17424,1468
4293,17590,1464
4294,17738,1461
4295,17877,1458
4296,18023,1455
4297,18152,1451
4298,18286,1447
4299,18427,1444
4300,17950,2880
4301,16904,2878
4302,16114,2874
4303,15435,2870
4304,14817,2868
4305,14291,2864
4306,13848,2861
4307,13415,2857
4308,13083,2854
4309,12797,2852
4310,12519,2848
4311,12295,2845
4312,12105,2842
4313,11922,2841
4314,11780,2839
4315,11649,2837
4316,11520,2836
4317,11429,2834
4318,11334,2832
4319,11261,2832
4320,11193,2830
4321,11131,2829
4322,11077,2827
4323,11025,2826
4324,10972,2825
4325,10941,2823
4326,10898,2821
4327,10867,2820
4328,10840,2818
4329,10812,2817
4330,10775,2815
4331,10758,2814
4332,10756,2813
4333,10726,2812
4334,10720,2811
4335,10713,2809
4336,10688,2808
4337,10679,2806
4338,10687,2805
4339,10674,2803
4340,10686,2802
4341,10698,2801
4342,10689,2799
4343,10702,2796
4344,10718,2795
4345,10728,2793
4346,10735,2790
4347,10739,2786
4348,10748,2782
4349,10776,2776
4350,10790,2700
4351,10799,2670
4352,10837,2632
4353,10845,2584
4354,10871,2528
4355,10916,2465
4356,10954,2398
4357,10976,2329
4358,11034,2270
4359,11075,2208
4360,11117,2152
4361,11195,2102
4362,11251,2053
4363,11311,2006
4364,11400,1966
4365,11488,1927
4366,11562,1891
4367,11659,1862
4368,11751,1835
4369,11845,1808
4370,11971,1783
4371,12074,1760
4372,12168,1740
4373,12306,1721
4374,12407,1701
4375,12521,1683
4376,12649,1667
4377,12779,1652
4378,12922,1637
4379,13056,1624
4380,13190,1611
4381,13332,1599
4382,13503,1588
4383,13644,1578
4384,13804,1570
4385,13981,1563
4386,14145,1553
4387,14287,1546
4388,14464,1538
4389,14637,1528
4390,14801,1521
4391,14969,1514
4392,15129,1508
4393,15296,1501
4394,15474,1496
4395,15645,1491
4396,15825,1485
4397,16009,1480
4398,16172,1474
4399,16339,1470
4400,15945,2930
4401,14954,2925
4402,14166,2921
4403,13503,2917
4404,12924,2913
4405,12419,2910
4406,11991,2906
4407,11631,2902
4408,11316,2897
4409,11052,2895
4410,10828,2892
4411,10648,2889
4412,10501,2887
4413,10372,2885
4414,10252,2882
4415,10160,2880
4416,10079,2877
4417,10023,2875
4418,9986,2873
4419,9954,2870
4420,9934,2868
4421,9925,2866
4422,9911,2864
4423,9891,2863
4424,9894,2862
4425,9896,2859
4426,9895,2857
4427,9904,2855
4428,9906,2853
4429,9915,2851
4430,9935,2850
4431,9950,2848
4432,9955,2847
4433,9974,2845
4434,9993,2844
4435,10000,2843
4436,10022,2842
4437,10038,2839
4438,10031,2838
4439,10041,2836
4440,10057,2834
4441,10057,2833
4442,10075,2831
4443,10087,2828
4444,10084,2826
4445,10089,2823
4446,10107,2819
4447,10119,2815
4448,10122,2810
4449,10139,2803
4450,10163,2708
4451,10168,2674
4452,10204,2628
4453,10229,2572
4454,10242,2508
4455,10274,2446
4456,10313,2375
4457,10350,2302
4458,10394,2225
4459,10447,2150
4460,10484,2084
4461,10547,2029
4462,10618,1969
4463,10676,1921
4464,10735,1870
4465,10811,1827
4466,10881,1786
4467,10966,1748
4468,11078,1716
4469,11152,1686
4470,11241,1662
4471,11353,1639
4472,11442,1620
4473,11545,1599
4474,11660,1581
4475,11765,1563
4476,11870,1547
4477,11987,1534
4478,12125,1516
4479,12251,1500
4480,12391,1485
4481,12547,1472
4482,12696,1459
4483,12865,1447
4484,13028,1437
4485,13198,1427
4486,13361,1418
4487,13523,1411
4488,13692,1401
4489,13885,1394
4490,14061,1387
4491,14244,1381
4492,14450,1375
4493,14645,1370
4494,14824,1365
4495,15031,1359
4496,15234,1354
4497,15440,1350
4498,15662,1345
4499,15882,1340
4500,15611,2674
4501,14851,2670
4502,14302,2666
4503,13822,2662
4504,13419,2658
4505,13064,2654
4506,12764,2650
4507,12545,2647
4508,12366,2643
4509,12203,2640
4510,12074,2636
4511,11970,2634
4512,11889,2632
4513,11830,2629
4514,11784,2627
4515,11744,2625
4516,11726,2622
4517,11725,2620
4518,11726,2617
4519,11733,2614
4520,11744,2610
4521,11744,2606
4522,11770,2604
4523,11800,2601
4524,11786,2599
4525,11812,2596
4526,11827,2595
4527,11839,2592
4528,11866,2589
4529,11899,2587
4530,11903,2585
4531,11932,2582
4532,11967,2579
4533,11981,2576
4534,12010,2573
4535,12052,2571
4536,12073,2568
4537,12119,2565
4538,12163,2561
4539,12192,2558
4540,12217,2555
4541,12260,2551
4542,12300,2547
4543,12335,2544
4544,12367,2541
4545,12391,2537
4546,12431,2532
4547,12469,2526
4548,12487,2519
4549,12518,2511
4550,12559,2393
4551,12605,2361
4552,12644,2326
4553,12700,2286
4554,12748,2241
4555,12802,2191
4556,12873,2142
4557,12930,2093
4558,12998,2046
4559,13072,2000
4560,13144,1958
4561,13227,1918
4562,13318,1887
4563,13405,1854
4564,13507,1826
4565,13624,1801
4566,13720,1776
4567,13838,1753
4568,13955,1735
4569,14068,1720
4570,14208,1704
4571,14312,1692
4572,14417,1680
4573,14556,1669
4574,14685,1658
4575,14809,1649
4576,14959,1637
4577,15108,1629
4578,15241,1620
4579,15386,1613
4580,15544,1606
4581,15683,1599
4582,15828,1593
4583,15981,1587
4584,16144,1580
4585,16300,1574
4586,16448,1568
4587,16603,1563
4588,16776,1557
4589,16962,1551
4590,17114,1545
4591,17274,1540
4592,17454,1536
4593,17602,1531
4594,17743,1526
4595,17891,1523
4596,18032,1519
4597,18184,1515
4598,18324,1512
4599,18452,1509
4600,17936,3016
4601,16847,3014
4602,16036,3011
4603,15320,3009
4604,14695,3007
4605,14117,3005
4606,13630,3003
4607,13200,3000
4608,12817,2999
4609,12512,2997
4610,12228,2995
4611,11964,2993
4612,11743,2991
4613,11537,2990
4614,11353,2988
4615,11198,2986
4616,11060,2984
4617,10905,2982
4618,10796,2980
4619,10691,2978
4620,10575,2976
4621,10485,2975
4622,10421,2972
4623,10330,2971
4624,10256,2970
4625,10207,2968
4626,10135,2966
4627,10086,2965
4628,10056,2964
4629,10001,2963
4630,9970,2961
4631,9956,2960
4632,9913,2959
4633,9895,2957
4634,9888,2956
4635,9846,2954
4636,9847,2952
4637,9843,2950
4638,9806,2948
4639,9804,2946
4640,9811,2943
4641,9794,2941
4642,9799,2939
4643,9810,2936
4644,9793,2934
4645,9794,2930
4646,9807,2927
4647,9803,2923
4648,9800,2918
4649,9813,2910
4650,9803,2827
4651,9798,2797
4652,9823,2762
4653,9832,2713
4654,9842,2657
4655,9885,2595
4656,9899,2531
4657,9933,2461
4658,9976,2394
4659,9996,2335
4660,10039,2275
4661,10097,2223
4662,10134,2173
4663,10184,2126
4664,10266,2082
4665,10330,2040
4666,10418,2005
4667,10514,1974
4668,10594,1942
4669,10688,1917
4670,10800,1893
4671,10895,1868
4672,11017,1847
4673,11145,1825
4674,11244,1808
4675,11382,1793
4676,11534,1775
4677,11660,1759
4678,11810,1746
4679,11979,1733
4680,12121,1719
4681,12271,1704
4682,12460,1693
4683,12626,1681
4684,12764,1670
4685,12965,1661
4686,13138,1653
4687,13321,1643
4688,13535,1635
4689,13726,1627
4690,13898,1620
4691,14090,1612
4692,14289,1605
4693,14458,1599
4694,14658,1593
4695,14851,1585
4696,15027,1580
4697,15247,1574
4698,15469,1569
4699,15645,1564
4700,15343,3118
4701,14375,3112
4702,13607,3107
4703,12999,3103
4704,12449,3098
4705,11968,3093
4706,11567,3087
4707,11238,3083
4708,10948,3079
4709,10722,3074
4710,10551,3070
4711,10393,3067
4712,10265,3064
4713,10148,3061
4714,10054,3058
4715,9982,3054
4716,9934,3052
4717,9872,3048
4718,9837,3045
4719,9813,3041
4720,9776,3038
4721,9754,3033
4722,9742,3029
4723,9715,3025
4724,9711,3022
4725,9708,3019
4726,9693,3015
4727,9684,3013
4728,9688,3010
4729,9673,3006
4730,9674,3003
4731,9671,2999
4732,9663,2996
4733,9672,2992
4734,9669,2989
4735,9666,2985
4736,9682,2981
4737,9687,2978
4738,9677,2974
4739,9700,2971
4740,9697,2967
4741,9702,2964
4742,9715,2960
4743,9723,2955
4744,9724,2950
4745,9746,2946
4746,9760,2941
4747,9776,2935
4748,9782,2928
4749,9788,2919
4750,9797,2779
4751,9806,2733
4752,9822,2684
4753,9858,2618
4754,9887,2548
4755,9910,2476
4756,9958,2396
4757,10002,2317
4758,10044,2243
4759,10106,2172
4760,10173,2105
4761,10245,2044
4762,10330,1988
4763,10394,1936
4764,10474,1892
4765,10561,1852
4766,10654,1821
4767,10749,1792
4768,10848,1763
4769,10956,1740
4770,11094,1715
4771,11211,1691
4772,11319,1668
4773,11454,1649
4774,11601,1632
4775,11741,1616
4776,11891,1604
4777,12060,1591
4778,12214,1579
4779,12380,1567
4780,12559,1557
4781,12726,1546
4782,12912,1536
4783,13103,1527
4784,13287,1518
4785,13471,1510
4786,13669,1502
4787,13880,1494
4788,14093,1487
4789,14309,1482
4790,14519,1475
4791,14746,1469
4792,14974,1464
4793,15184,1458
4794,15419,1453
4795,15645,1449
4796,15857,1445
4797,16074,1441
4798,16267,1438
4799,16479,1434
4800,16160,2862
4801,15263,2859
4802,14597,2855
4803,14074,2852
4804,13570,2849
4805,13131,2847
4806,12782,2845
4807,12474,2843
4808,12196,2840
4809,11986,2836
4810,11795,2834
4811,11597,2832
4812,11486,2830
4813,11392,2829
4814,11271,2827
4815,11202,2825
4816,11156,2822
4817,11081,2820
4818,11038,2819
4819,11011,2817
4820,10953,2815
4821,10915,2812
4822,10896,2811
4823,10869,2809
4824,10849,2807
4825,10848,2805
4826,10836,2802
4827,10826,2799
4828,10836,2796
4829,10823,2793
4830,10812,2790
4831,10827,2788
4832,10820,2785
4833,10820,2783
4834,10829,2781
4835,10832,2778
4836,10841,2776
4837,10857,2774
4838,10864,2772
4839,10862,2770
4840,10891,2768
4841,10901,2766
4842,10906,2764
4843,10927,2761
4844,10951,2758
4845,10949,2753
4846,10962,2749
4847,10964,2744
4848,10973,2738
4849,10991,2731
4850,10997,2630
4851,11007,2599
4852,11038,2559
4853,11062,2512
4854,11091,2455
4855,11129,2397
4856,11178,2334
4857,11228,2280
4858,11278,2219
4859,11336,2163
4860,11414,2116
4861,11473,2074
4862,11530,2035
4863,11618,2000
4864,11687,1965
4865,11774,1933
4866,11863,1907
4867,11958,1884
4868,12058,1862
4869,12173,1844
4870,12282,1826
4871,12392,1810
4872,12501,1796
4873,12622,1783
4874,12742,1769
4875,12871,1755
4876,13017,1743
4877,13166,1730
4878,13328,1720
4879,13479,1710
4880,13646,1700
4881,13817,1691
4882,13973,1681
4883,14169,1673
4884,14367,1666
4885,14546,1660
4886,14750,1652
4887,14965,1645
4888,15152,1641
4889,15365,1635
4890,15571,1630
4891,15759,1624
4892,15958,1619
4893,16167,1614
4894,16369,1609
4895,16571,1604
4896,16774,1599
4897,16963,1594
4898,17168,1589
4899,17359,1586
4900,16957,3165
4901,15892,3162
4902,15051,3159
4903,14348,3156
4904,13740,3152
4905,13190,3149
4906,12722,3146
4907,12326,3143
4908,11972,3141
4909,11674,3138
4910,11442,3136
4911,11216,3134
4912,11027,3132
4913,10872,3130
4914,10737,3128
4915,10616,3127
4916,10520,3125
4917,10436,3122
4918,10338,3120
4919,10255,3118
4920,10198,3115
4921,10121,3113
4922,10074,3111
4923,10008,3109
4924,9948,3106
4925,9926,3104
4926,9870,3103
4927,9823,3101
4928,9787,3099
4929,9737,3097
4930,9699,3095
4931,9679,3092
4932,9642,3091
